,product_type,prodtype_match_tot,iteration
2430,face serum,98.58921161825727,405
2431,face wash,99.56204379562044,405
2432,toner,97.26315789473684,405
2433,toothpaste,88.57142857142858,405
2434,overall,98.97727272727273,405
2435,face moisturizer,98.99665551839465,406
2436,face serum,98.07339449541284,406
2437,face wash,99.63369963369964,406
2438,toner,96.9767441860465,406
2439,toothpaste,90.0,406
2440,overall,98.72727272727273,406
2441,face moisturizer,98.96193771626297,407
2442,face serum,98.19742489270385,407
2443,face wash,98.95131086142322,407
2444,toner,97.20930232558139,407
2445,toothpaste,96.0,407
2446,overall,98.56818181818183,407
2447,face moisturizer,98.66197183098592,408
2448,face serum,98.53846153846155,408
2449,face wash,99.1851851851852,408
2450,toner,96.0655737704918,408
2451,toothpaste,96.0,408
2452,overall,98.5909090909091,408
2453,face moisturizer,99.30379746835443,409
2454,face serum,97.53303964757708,409
2455,face wash,99.38461538461539,409
2456,toner,95.8904109589041,409
2457,toothpaste,100.0,409
2458,overall,98.5909090909091,409
2459,face moisturizer,98.95833333333334,410
2460,face serum,99.0,410
2461,face wash,99.09774436090227,410
2462,toner,98.25,410
2463,toothpaste,93.33333333333333,410
2464,overall,98.9090909090909,410
2465,face moisturizer,99.08127208480565,411
2466,face serum,98.75,411
2467,face wash,99.46564885496183,411
2468,toner,96.42857142857142,411
2469,toothpaste,83.63636363636363,411
2470,overall,98.6590909090909,411
2471,face moisturizer,98.73134328358208,412
2472,face serum,98.00000000000001,412
2473,face wash,99.55555555555556,412
2474,toner,95.47619047619047,412
2475,toothpaste,95.0,412
2476,overall,98.43181818181819,412
2477,face moisturizer,99.1095890410959,413
2478,face serum,97.53303964757708,413
2479,face wash,99.31297709923663,413
2480,toner,96.48351648351647,413
2481,toothpaste,90.0,413
2482,overall,98.4090909090909,413
2483,face moisturizer,99.47368421052632,414
2484,face serum,98.65546218487395,414
2485,face wash,99.61389961389962,414
2486,toner,96.43835616438355,414
2487,toothpaste,100.0,414
2488,overall,99.04545454545455,414
2489,face moisturizer,99.31740614334471,415
2490,face serum,98.20408163265306,415
2491,face wash,98.95652173913044,415
2492,toner,96.38095238095238,415
2493,toothpaste,85.71428571428571,415
2494,overall,98.45454545454547,415
2495,face moisturizer,99.01639344262294,416
2496,face serum,99.13793103448276,416
2497,face wash,99.68992248062015,416
2498,toner,98.94736842105264,416
2499,toothpaste,77.77777777777779,416
2500,overall,99.02272727272728,416
2501,face moisturizer,98.63309352517986,417
2502,face serum,98.52813852813853,417
2503,face wash,99.2779783393502,417
2504,toner,95.77777777777777,417
2505,toothpaste,80.0,417
2506,overall,98.43181818181819,417
2507,face moisturizer,98.63481228668942,418
2508,face serum,97.99163179916319,418
2509,face wash,99.28286852589642,418
2510,toner,97.87234042553192,418
2511,toothpaste,100.0,418
2512,overall,98.56818181818183,418
2513,face moisturizer,98.53658536585365,419
2514,face serum,98.53448275862068,419
2515,face wash,99.33333333333334,419
2516,toner,95.23809523809523,419
2517,toothpaste,88.57142857142858,419
2518,overall,98.38636363636363,419
2519,face moisturizer,99.27392739273927,420
2520,face serum,98.83408071748877,420
2521,face wash,99.32835820895522,420
2522,toner,99.52380952380952,420
2523,toothpaste,100.0,420
2524,overall,99.20454545454544,420
2525,face moisturizer,98.77966101694915,421
2526,face serum,99.1701244813278,421
2527,face wash,99.37984496124031,421
2528,toner,94.9397590361446,421
2529,toothpaste,73.33333333333333,421
2530,overall,98.61363636363636,421
2531,face moisturizer,98.99641577060932,422
2532,face serum,99.04761904761905,422
2533,face wash,99.45392491467577,422
2534,toner,97.61194029850746,422
2535,toothpaste,82.0,422
2536,overall,98.86363636363636,422
2537,face moisturizer,99.47882736156352,423
2538,face serum,96.8776371308017,423
2539,face wash,99.14728682170542,423
2540,toner,96.1111111111111,423
2541,toothpaste,80.0,423
2542,overall,98.27272727272728,423
2543,face moisturizer,99.11262798634812,424
2544,face serum,98.87445887445887,424
2545,face wash,99.67346938775509,424
2546,toner,97.57575757575758,424
2547,toothpaste,80.0,424
2548,overall,98.77272727272727,424
2549,face moisturizer,98.82783882783883,425
2550,face serum,98.65546218487395,425
2551,face wash,99.07142857142857,425
2552,toner,97.31707317073172,425
2553,toothpaste,91.42857142857143,425
2554,overall,98.6590909090909,425
2555,face moisturizer,98.99665551839465,426
2556,face serum,98.7551867219917,426
2557,face wash,99.140625,426
2558,toner,97.75,426
2559,toothpaste,100.0,426
2560,overall,98.86363636363636,426
2561,face moisturizer,99.03345724907065,427
2562,face serum,99.0,427
2563,face wash,99.1044776119403,427
2564,toner,97.6842105263158,427
2565,toothpaste,80.0,427
2566,overall,98.72727272727273,427
2567,face moisturizer,99.06354515050167,428
2568,face serum,98.97674418604652,428
2569,face wash,99.1459074733096,428
2570,toner,98.96103896103897,428
2571,toothpaste,90.0,428
2572,overall,98.97727272727273,428
2573,face moisturizer,99.2,429
2574,face serum,97.8225806451613,429
2575,face wash,99.25650557620817,429
2576,toner,98.13953488372093,429
2577,toothpaste,70.0,429
2578,overall,98.6590909090909,429
2579,face moisturizer,98.79699248120299,430
2580,face serum,98.3529411764706,430
2581,face wash,99.1941391941392,430
2582,toner,97.10526315789474,430
2583,toothpaste,88.00000000000001,430
2584,overall,98.52272727272727,430
2585,face moisturizer,98.77697841726618,431
2586,face serum,98.80851063829788,431
2587,face wash,99.1941391941392,431
2588,toner,99.32584269662922,431
2589,toothpaste,72.0,431
2590,overall,98.8181818181818,431
2591,face moisturizer,99.06474820143885,432
2592,face serum,98.66666666666667,432
2593,face wash,99.38775510204081,432
2594,toner,98.15384615384616,432
2595,toothpaste,100.0,432
2596,overall,99.0,432
2597,face moisturizer,99.10344827586206,433
2598,face serum,98.5593220338983,433
2599,face wash,99.3233082706767,433
2600,toner,98.02469135802468,433
2601,toothpaste,88.57142857142858,433
2602,overall,98.84090909090911,433
2603,face moisturizer,99.2,434
2604,face serum,98.92857142857142,434
2605,face wash,99.07142857142857,434
2606,toner,95.25773195876288,434
2607,toothpaste,70.0,434
2608,overall,98.52272727272727,434
2609,face moisturizer,99.23076923076923,435
2610,face serum,99.08333333333333,435
2611,face wash,99.15384615384616,435
2612,toner,97.33333333333333,435
2613,toothpaste,85.0,435
2614,overall,98.9090909090909,435
2615,face moisturizer,98.61538461538461,436
2616,face serum,99.4238683127572,436
2617,face wash,99.5667870036101,436
2618,toner,97.63440860215053,436
2619,toothpaste,91.42857142857143,436
2620,overall,98.97727272727273,436
2621,face moisturizer,99.01408450704226,437
2622,face serum,98.76923076923077,437
2623,face wash,99.59839357429718,437
2624,toner,98.53658536585365,437
2625,toothpaste,100.0,437
2626,overall,99.06818181818181,437
2627,face moisturizer,99.1156462585034,438
2628,face serum,99.08713692946058,438
2629,face wash,99.5850622406639,438
2630,toner,97.65957446808511,438
2631,toothpaste,80.0,438
2632,overall,98.86363636363636,438
2633,face moisturizer,98.92976588628763,439
2634,face serum,98.4189723320158,439
2635,face wash,99.00414937759336,439
2636,toner,97.53086419753087,439
2637,toothpaste,86.66666666666666,439
2638,overall,98.5909090909091,439
2639,face moisturizer,99.2,440
2640,face serum,97.42222222222223,440
2641,face wash,99.44223107569721,440
2642,toner,97.65957446808511,440
2643,toothpaste,80.0,440
2644,overall,98.43181818181819,440
2645,face moisturizer,98.70307167235495,441
2646,face serum,99.19642857142857,441
2647,face wash,98.88059701492537,441
2648,toner,96.62650602409639,441
2649,toothpaste,85.0,441
2650,overall,98.5,441
2651,face moisturizer,99.02912621359222,442
2652,face serum,98.64253393665159,442
2653,face wash,99.38223938223938,442
2654,toner,97.27272727272727,442
2655,toothpaste,80.0,442
2656,overall,98.79545454545455,442
2657,face moisturizer,98.86792452830188,443
2658,face serum,98.05447470817121,443
2659,face wash,99.33579335793358,443
2660,toner,96.74418604651163,443
2661,toothpaste,100.0,443
2662,overall,98.56818181818183,443
2663,face moisturizer,98.9655172413793,444
2664,face serum,98.84297520661157,444
2665,face wash,99.44000000000001,444
2666,toner,97.33333333333333,444
2667,toothpaste,75.0,444
2668,overall,98.68181818181819,444
2669,face moisturizer,99.77011494252875,445
2670,face serum,97.54098360655738,445
2671,face wash,99.00709219858156,445
2672,toner,98.3529411764706,445
2673,toothpaste,95.0,445
2674,overall,98.72727272727273,445
2675,face moisturizer,99.14473684210525,446
2676,face serum,98.38862559241706,446
2677,face wash,98.96678966789668,446
2678,toner,98.65168539325843,446
2679,toothpaste,100.0,446
2680,overall,98.86363636363636,446
2681,face moisturizer,99.37062937062937,447
2682,face serum,98.7218045112782,447
2683,face wash,99.4308943089431,447
2684,toner,95.78947368421053,447
2685,toothpaste,86.66666666666666,447
2686,overall,98.79545454545455,447
2687,face moisturizer,99.08196721311475,448
2688,face serum,98.5781990521327,448
2689,face wash,99.5539033457249,448
2690,toner,93.77777777777779,448
2691,toothpaste,84.00000000000001,448
2692,overall,98.47727272727272,448
2693,face moisturizer,99.30795847750865,449
2694,face serum,98.82352941176471,449
2695,face wash,99.25373134328359,449
2696,toner,95.0,449
2697,toothpaste,76.0,449
2698,overall,98.63636363636363,449
2699,face moisturizer,98.54889589905362,450
2700,face serum,98.70129870129871,450
2701,face wash,99.46153846153847,450
2702,toner,99.13043478260869,450
2703,toothpaste,93.33333333333333,450
2704,overall,98.88636363636364,450
2705,face moisturizer,98.83116883116884,451
2706,face serum,98.4297520661157,451
2707,face wash,99.42857142857143,451
2708,toner,97.69230769230771,451
2709,toothpaste,91.42857142857143,451
2710,overall,98.72727272727273,451
2711,face moisturizer,98.93687707641196,452
2712,face serum,98.1081081081081,452
2713,face wash,99.37743190661479,452
2714,toner,96.73913043478262,452
2715,toothpaste,92.5,452
2716,overall,98.56818181818183,452
2717,face moisturizer,98.97610921501708,453
2718,face serum,98.51162790697676,453
2719,face wash,98.9051094890511,453
2720,toner,97.44680851063829,453
2721,toothpaste,75.0,453
2722,overall,98.56818181818183,453
2723,face moisturizer,99.44827586206897,454
2724,face serum,98.55203619909503,454
2725,face wash,99.08450704225352,454
2726,toner,96.62337662337663,454
2727,toothpaste,92.5,454
2728,overall,98.79545454545455,454
2729,face moisturizer,98.7878787878788,455
2730,face serum,98.32599118942731,455
2731,face wash,99.38983050847459,455
2732,toner,98.26086956521738,455
2733,toothpaste,100.0,455
2734,overall,98.8181818181818,455
2735,face moisturizer,98.82758620689656,456
2736,face serum,96.84684684684684,456
2737,face wash,99.55719557195572,456
2738,toner,97.44680851063829,456
2739,toothpaste,100.0,456
2740,overall,98.4090909090909,456
2741,face moisturizer,99.29824561403508,457
2742,face serum,98.7878787878788,457
2743,face wash,99.4909090909091,457
2744,toner,96.23529411764706,457
2745,toothpaste,100.0,457
2746,overall,98.93181818181817,457
2747,face moisturizer,99.14893617021276,458
2748,face serum,99.52830188679245,458
2749,face wash,99.46666666666667,458
2750,toner,96.62650602409639,458
2751,toothpaste,60.0,458
2752,overall,98.97727272727273,458
2753,face moisturizer,98.89273356401385,459
2754,face serum,98.50877192982456,459
2755,face wash,99.4306049822064,459
2756,toner,97.75,459
2757,toothpaste,100.0,459
2758,overall,98.86363636363636,459
2759,face moisturizer,99.21985815602837,460
2760,face serum,97.85714285714286,460
2761,face wash,99.3076923076923,460
2762,toner,96.25,460
2763,toothpaste,90.0,460
2764,overall,98.52272727272727,460
2765,face moisturizer,98.76288659793815,461
2766,face serum,99.13419913419914,461
2767,face wash,99.24242424242425,461
2768,toner,97.88235294117648,461
2769,toothpaste,86.66666666666666,461
2770,overall,98.79545454545455,461
2771,face moisturizer,98.75457875457876,462
2772,face serum,98.44155844155844,462
2773,face wash,98.90034364261169,462
2774,toner,98.46153846153847,462
2775,toothpaste,91.42857142857143,462
2776,overall,98.63636363636363,462
2777,face moisturizer,99.07473309608541,463
2778,face serum,99.47598253275109,463
2779,face wash,99.38775510204081,463
2780,toner,97.64705882352942,463
2781,toothpaste,77.5,463
2782,overall,98.97727272727273,463
2783,face moisturizer,99.1760299625468,464
2784,face serum,98.51239669421487,464
2785,face wash,99.64028776978417,464
2786,toner,96.36363636363636,464
2787,toothpaste,80.0,464
2788,overall,98.75,464
2789,face moisturizer,99.41176470588235,465
2790,face serum,99.16666666666666,465
2791,face wash,99.1760299625468,465
2792,toner,97.83783783783784,465
2793,toothpaste,60.0,465
2794,overall,99.0,465
2795,face moisturizer,99.14728682170542,466
2796,face serum,98.89328063241108,466
2797,face wash,99.03345724907065,466
2798,toner,96.12903225806451,466
2799,toothpaste,71.42857142857143,466
2800,overall,98.5,466
2801,face moisturizer,98.57142857142858,467
2802,face serum,98.5,467
2803,face wash,99.55223880597013,467
2804,toner,97.5,467
2805,toothpaste,90.0,467
2806,overall,98.70454545454545,467
2807,face moisturizer,98.48797250859107,468
2808,face serum,98.69387755102042,468
2809,face wash,99.51417004048582,468
2810,toner,97.30337078651685,468
2811,toothpaste,82.5,468
2812,overall,98.56818181818183,468
2813,face moisturizer,99.3127147766323,469
2814,face serum,98.80341880341881,469
2815,face wash,99.29961089494164,469
2816,toner,97.3913043478261,469
2817,toothpaste,90.0,469
2818,overall,98.9090909090909,469
2819,face moisturizer,98.98989898989899,470
2820,face serum,98.53658536585365,470
2821,face wash,99.53846153846155,470
2822,toner,98.00000000000001,470
2823,toothpaste,82.85714285714286,470
2824,overall,98.8181818181818,470
2825,face moisturizer,99.1578947368421,471
2826,face serum,99.46564885496183,471
2827,face wash,99.16317991631797,471
2828,toner,96.40449438202246,471
2829,toothpaste,100.0,471
2830,overall,98.97727272727273,471
2831,face moisturizer,98.82352941176471,472
2832,face serum,98.00000000000001,472
2833,face wash,99.44055944055943,472
2834,toner,97.5,472
2835,toothpaste,86.66666666666666,472
2836,overall,98.61363636363636,472
2837,face moisturizer,98.65771812080537,473
2838,face serum,97.58454106280195,473
2839,face wash,99.35714285714286,473
2840,toner,98.13953488372093,473
2841,toothpaste,82.22222222222221,473
2842,overall,98.4090909090909,473
2843,face moisturizer,98.93129770992367,474
2844,face serum,98.96995708154506,474
2845,face wash,99.16955017301039,474
2846,toner,96.62921348314606,474
2847,toothpaste,88.57142857142858,474
2848,overall,98.70454545454545,474
2849,face moisturizer,99.04109589041094,475
2850,face serum,99.39130434782608,475
2851,face wash,99.38931297709924,475
2852,toner,97.14285714285712,475
2853,toothpaste,92.0,475
2854,overall,99.0,475
2855,face moisturizer,99.29824561403508,476
2856,face serum,98.90295358649789,476
2857,face wash,99.25093632958803,476
2858,toner,97.83132530120483,476
2859,toothpaste,87.5,476
2860,overall,98.93181818181817,476
2861,face moisturizer,97.88395904436861,477
2862,face serum,99.48051948051948,477
2863,face wash,99.13669064748201,477
2864,toner,96.7123287671233,477
2865,toothpaste,84.00000000000001,477
2866,overall,98.52272727272727,477
2867,face moisturizer,99.12087912087912,478
2868,face serum,98.55319148936171,478
2869,face wash,99.27536231884059,478
2870,toner,97.44186046511626,478
2871,toothpaste,92.0,478
